Code Smell,Project,Package,Class,Class,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,PlaystateController,PlaystateController,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,176,148,0,606,0,0,0,0,0,11,0,0,450,64,0,0,0,0,1,0,0,0,0,7
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,PluginsController,PluginsController,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,176,148,4,606,0,0,0,0,0,13,0,0,450,64,0,0,0,0,1,0,0,0,0,4
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,SessionController,SessionController,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,176,148,0,606,0,0,0,0,0,16,0,0,450,64,0,0,0,0,1,0,0,0,0,4
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,StartupController,StartupController,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,176,148,0,606,0,0,0,0,0,6,0,0,450,64,0,0,0,0,1,0,0,0,0,2
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,SyncPlayController,SyncPlayController,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,176,148,0,606,0,0,0,0,0,21,0,0,450,64,0,0,0,0,1,0,0,0,0,3
Large Class,Jellyfin.Api,Jellyfin.Api.Controllers,UserLibraryController,UserLibraryController,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,60,176,148,4,606,0,0,0,0,0,13,0,0,450,64,0,0,0,0,1,0,0,0,0,6
Large Class,Jellyfin.Api,Jellyfin.Api.Helpers,MediaInfoHelper,MediaInfoHelper,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,176,148,2,606,0,0,0,0,0,7,0,0,97,54,0,0,0,0,1,0,0,0,0,9
Large Class,Jellyfin.Api,Jellyfin.Api.Helpers,TranscodingJobHelper,TranscodingJobHelper,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,176,148,5,606,0,0,0,0,0,27,0,0,97,54,0,0,0,0,1,0,0,0,0,11
Large Class,Jellyfin.Api,Jellyfin.Api.ModelBinders,CommaDelimitedArrayModelBinder,CommaDelimitedArrayModelBinder,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,176,148,1,606,0,0,0,0,0,2,0,0,7,3,0,0,0,0,1,0,0,0,0,1
Large Class,Jellyfin.Api,Jellyfin.Api.Models.DisplayPreferencesDtos,DisplayPreferencesDto,DisplayPreferencesDto,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,148,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Api,Jellyfin.Api.Models.StreamingDtos,StreamingRequestDto,StreamingRequestDto,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,176,148,0,606,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Api,Jellyfin.Api.WebSocketListeners,ActivityLogWebSocketListener,ActivityLogWebSocketListener,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,176,148,2,606,0,0,0,0,0,3,0,0,17,12,0,0,0,0,1,0,0,0,0,1
Large Class,Jellyfin.Api,Jellyfin.Api.WebSocketListeners,SessionInfoWebSocketListener,SessionInfoWebSocketListener,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,176,148,7,606,0,0,0,0,0,9,0,0,17,12,0,0,0,0,1,0,0,0,0,1
Large Class,Jellyfin.Data,Jellyfin.Data.Entities,CustomItemDisplayPreferences,CustomItemDisplayPreferences,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,34,0,38,0,0,0,0,0,0,0,0,19,15,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities,Preference,Preference,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,57,34,1,38,0,0,0,0,0,1,0,0,19,15,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,Chapter,Chapter,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,Company,Company,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,CompanyMetadata,CompanyMetadata,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,ItemMetadata,ItemMetadata,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,1,38,0,0,0,0,0,1,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,MovieMetadata,MovieMetadata,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Data,Jellyfin.Data.Entities.Libraries,MusicAlbumMetadata,MusicAlbumMetadata,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,57,34,0,38,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0
Large Class,Jellyfin.Drawing.Skia,Jellyfin.Drawing.Skia,StripCollageBuilder,StripCollageBuilder,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,24,5,31,0,0,0,0,0,6,0,0,31,24,0,0,0,0,1,0,0,0,0,1
Large Class,Jellyfin.Server,Jellyfin.Server,Program,Program,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,39,33,5,68,0,0,0,0,0,13,0,0,20,10,0,0,0,0,1,0,0,0,0,4
Large Class,Jellyfin.Server,Jellyfin.Server.Migrations.Routines,CreateUserLoggingConfigFile,CreateUserLoggingConfigFile,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,39,33,0,68,0,0,0,0,0,2,0,0,11,0,0,0,0,0,1,0,0,0,0,2
Large Class,Jellyfin.Server.Implementations,Jellyfin.Server.Implementations.Events.Consumers.Session,PlaybackStopLogger,PlaybackStopLogger,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,53,49,2,114,0,0,0,0,0,3,0,0,8,4,0,0,0,0,1,0,0,0,0,3
Large Class,Lens,Lens,Cloner,Cloner,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,85,243,1,560,0,0,0,0,0,1,0,0,19,5,0,0,0,0,1,0,0,0,0,0
Large Class,Lens,Lens,Display,Display,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,85,243,0,560,0,0,0,0,0,0,0,0,19,5,0,0,0,0,1,0,0,0,0,0
Large Class,Lens,Lens,Engine,Engine,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,85,243,3,560,0,0,0,0,0,16,0,0,19,5,0,0,0,0,1,0,0,0,13,5
Large Class,Lens,Lens,Program,Program,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,85,243,1,560,0,0,0,0,0,1,0,0,19,5,0,0,0,0,1,0,0,0,0,0
Large Class,Lens,Lens,Version,Version,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,85,243,0,560,0,0,0,0,0,1,0,0,19,5,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Common,MediaBrowser.Common.Extensions,HttpContextExtensions,HttpContextExtensions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48,97,2,118,0,0,0,0,0,2,0,0,12,11,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Common,MediaBrowser.Common.Extensions,ShuffleExtensions,ShuffleExtensions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,48,97,1,118,0,0,0,0,0,2,0,0,12,11,0,0,0,0,1,0,0,0,0,1
Large Class,MediaBrowser.Common,MediaBrowser.Common.Json.Converters,JsonPipeDelimitedArrayConverterFactory,JsonPipeDelimitedArrayConverterFactory,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,97,2,118,0,0,0,0,0,2,0,0,26,24,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Common,MediaBrowser.Common.Net,IPHost,IPHost,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,48,97,5,118,0,0,0,0,0,13,0,0,49,39,0,0,0,0,1,0,0,0,2,2
Large Class,MediaBrowser.Common,MediaBrowser.Common.Plugins,LocalPlugin,LocalPlugin,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,48,97,5,118,0,0,0,0,0,5,0,0,14,13,0,0,0,0,1,0,0,0,1,2
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Authentication,AuthenticationResult,AuthenticationResult,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,686,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Collections,CollectionCreationOptions,CollectionCreationOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,184,686,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Drawing,ImageHelper,ImageHelper,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,184,686,3,811,0,0,0,0,0,3,0,0,10,10,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Drawing,ImageProcessingOptions,ImageProcessingOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,184,686,4,811,0,0,0,0,0,4,0,0,10,10,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Drawing,ImageProcessorExtensions,ImageProcessorExtensions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,184,686,2,811,0,0,0,0,0,2,0,0,10,10,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Entities,Person,Person,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,184,686,12,811,0,0,0,0,0,12,0,0,369,322,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Entities.TV,Episode,Episode,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,184,686,15,811,0,0,0,0,0,15,0,0,56,56,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.LiveTv,LiveTvChannel,LiveTvChannel,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,184,686,9,811,0,0,0,0,0,9,0,0,19,18,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.LiveTv,TimerInfo,TimerInfo,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,184,686,0,811,0,0,0,0,0,0,0,0,19,18,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.MediaEncoding,EncodingJobOptions,EncodingJobOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,184,686,0,811,0,0,0,0,0,0,0,0,80,57,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.MediaEncoding,ImageEncodingOptions,ImageEncodingOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,184,686,0,811,0,0,0,0,0,0,0,0,80,57,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Notifications,UserNotification,UserNotification,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,686,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Providers,ImageRefreshOptions,ImageRefreshOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,184,686,1,811,0,0,0,0,0,1,0,0,11,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Providers,ItemInfo,ItemInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,184,686,0,811,0,0,0,0,0,0,0,0,11,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.Providers,MetadataResult,MetadataResult,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,184,686,3,811,0,0,0,0,0,3,0,0,11,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Controller,MediaBrowser.Controller.SyncPlay.GroupStates,PlayingGroupState,PlayingGroupState,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,184,686,11,811,0,0,0,0,0,11,0,0,69,56,0,0,0,0,1,0,0,0,0,1
Large Class,MediaBrowser.LocalMetadata,MediaBrowser.LocalMetadata.Providers,PlaylistXmlProvider,PlaylistXmlProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,57,1,72,0,0,0,0,0,2,0,0,4,2,0,0,0,0,1,0,0,0,0,2
Large Class,MediaBrowser.MediaEncoding,MediaBrowser.MediaEncoding.BdInfo,BdInfoDirectoryInfo,BdInfoDirectoryInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25,80,1,148,0,0,0,0,0,5,0,0,12,7,0,0,0,0,1,0,0,0,0,2
Large Class,MediaBrowser.MediaEncoding,MediaBrowser.MediaEncoding.BdInfo,BdInfoFileInfo,BdInfoFileInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25,80,2,148,0,0,0,0,0,2,0,0,12,7,0,0,0,0,1,0,0,0,1,1
Large Class,MediaBrowser.Model,MediaBrowser.Model.Configuration,EncodingOptions,EncodingOptions,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,195,139,0,154,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Configuration,ServerConfiguration,ServerConfiguration,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,195,139,0,154,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,0,1,1
Large Class,MediaBrowser.Model,MediaBrowser.Model.Dlna,SubtitleStreamInfo,SubtitleStreamInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,195,139,0,154,0,0,0,0,0,0,0,0,119,108,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Dlna,UpnpDeviceInfo,UpnpDeviceInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,195,139,0,154,0,0,0,0,0,0,0,0,119,108,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Dto,BaseItemPerson,BaseItemPerson,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,139,0,154,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Dto,ImageOptions,ImageOptions,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,139,0,154,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Dto,ItemCounts,ItemCounts,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,139,0,154,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Entities,ChapterInfo,ChapterInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,139,0,154,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Entities,SpecialFolder,SpecialFolder,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,195,139,0,154,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Entities,VirtualFolderInfo,VirtualFolderInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,195,139,0,154,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.LiveTv,TimerQuery,TimerQuery,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.MediaInfo,PlaybackInfoRequest,PlaybackInfoRequest,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,195,139,0,154,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Net,MimeTypes,MimeTypes,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,195,139,1,154,0,0,0,0,0,4,0,0,4,1,0,0,0,0,1,0,0,0,0,3
Large Class,MediaBrowser.Model,MediaBrowser.Model.Net,WebSocketMessage,WebSocketMessage,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,195,139,0,154,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Plugins,PluginInfo,PluginInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Plugins,PluginPageInfo,PluginPageInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Providers,RemoteImageInfo,RemoteImageInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Providers,RemoteSearchResult,RemoteSearchResult,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Model,MediaBrowser.Model.Updates,PackageInfo,PackageInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,195,139,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Manager,ProviderUtils,ProviderUtils,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,103,264,7,430,0,0,0,0,0,7,0,0,113,64,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.MediaInfo,SubtitleDownloader,SubtitleDownloader,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,103,264,2,430,0,0,0,0,0,3,0,0,50,26,0,0,0,0,1,0,0,0,0,2
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Plugins.AudioDb,AudioDbArtistProvider,AudioDbArtistProvider,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,103,264,6,430,0,0,0,0,0,9,0,0,33,23,0,0,0,0,1,0,0,0,0,5
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Plugins.Omdb,OmdbImageProvider,OmdbImageProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,103,264,2,430,0,0,0,0,0,4,0,0,36,17,0,0,0,0,1,0,0,0,0,4
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Plugins.Omdb,OmdbProvider,OmdbProvider,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,103,264,5,430,0,0,0,0,0,15,0,0,36,17,0,0,0,0,1,0,0,0,0,6
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Plugins.Tmdb.TV,TmdbSeasonProvider,TmdbSeasonProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,103,264,1,430,0,0,0,0,0,3,0,0,26,10,0,0,0,0,1,0,0,0,0,2
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.Studios,StudiosImageProvider,StudiosImageProvider,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,103,264,8,430,0,0,0,0,0,13,0,0,14,9,0,0,0,0,1,0,0,0,0,3
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.TV,EpisodeMetadataService,EpisodeMetadataService,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,264,2,430,0,0,0,0,0,2,0,0,14,13,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.Providers,MediaBrowser.Providers.TV,SeasonMetadataService,SeasonMetadataService,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,103,264,5,430,0,0,0,0,0,5,0,0,14,13,0,0,0,0,1,0,0,0,0,0
Large Class,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Providers,AlbumNfoProvider,AlbumNfoProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,74,1,93,0,0,0,0,0,2,0,0,16,9,0,0,0,0,1,0,0,0,0,3
Large Class,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Providers,ArtistNfoProvider,ArtistNfoProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,74,1,93,0,0,0,0,0,2,0,0,16,9,0,0,0,0,1,0,0,0,0,3
Large Class,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Providers,EpisodeNfoProvider,EpisodeNfoProvider,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,25,74,1,93,0,0,0,0,0,2,0,0,16,9,0,0,0,0,1,0,0,0,0,3
Large Class,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Savers,EpisodeNfoSaver,EpisodeNfoSaver,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,25,74,4,93,0,0,0,0,0,5,0,0,54,48,0,0,0,0,1,0,0,0,0,1
Large Class,MediaBrowser.XbmcMetadata,MediaBrowser.XbmcMetadata.Savers,SeriesNfoSaver,SeriesNfoSaver,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,74,5,93,0,0,0,0,0,5,0,0,54,48,0,0,0,0,1,0,0,0,0,0
Large Class,Lidgren.Network,Lidgren.Network,CryptoRandom,CryptoRandom,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,65,155,0,475,0,0,0,0,0,4,0,0,475,155,0,0,0,0,1,0,0,0,1,1
