Code Smell,New Code Snippet ID,Severity,Code Snippet ID
Long Method,Microsoft.Xna.Framework.Graphics.SpriteBatch.Draw,0,"Microsoft.Xna.Framework.Graphics.SpriteBatch.Draw(Microsoft.Xna.Framework.Graphics.Texture2D, Microsoft.Xna.Framework.Rectangle, Microsoft.Xna.Framework.Color)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteBatch.DrawString,2,"Microsoft.Xna.Framework.Graphics.SpriteBatch.DrawString(Microsoft.Xna.Framework.Graphics.SpriteFont, StringBuilder, Microsoft.Xna.Framework.Vector2, Microsoft.Xna.Framework.Color)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteBatcher.DrawBatch,2,"Microsoft.Xna.Framework.Graphics.SpriteBatcher.DrawBatch(Microsoft.Xna.Framework.Graphics.SpriteSortMode, Microsoft.Xna.Framework.Graphics.Effect)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteBatcher.FlushVertexArray,0,"Microsoft.Xna.Framework.Graphics.SpriteBatcher.FlushVertexArray(int, int, Microsoft.Xna.Framework.Graphics.Effect, Microsoft.Xna.Framework.Graphics.Texture)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteBatchItem.Set,1,"Microsoft.Xna.Framework.Graphics.SpriteBatchItem.Set(float, float, float, float, float, float, float, float, Microsoft.Xna.Framework.Color, Microsoft.Xna.Framework.Vector2, Microsoft.Xna.Framework.Vector2, float)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteFont.MeasureString,2,"Microsoft.Xna.Framework.Graphics.SpriteFont.MeasureString(ref Microsoft.Xna.Framework.Graphics.SpriteFont.CharacterSource, out Microsoft.Xna.Framework.Vector2)"
Long Method,Microsoft.Xna.Framework.Graphics.SpriteFont.SpriteFont,1,"Microsoft.Xna.Framework.Graphics.SpriteFont.SpriteFont(Microsoft.Xna.Framework.Graphics.Texture2D, List<Microsoft.Xna.Framework.Rectangle>, List<Microsoft.Xna.Framework.Rectangle>, List<char>, int, float, List<Microsoft.Xna.Framework.Vector3>, char?)"
Long Method,Microsoft.Xna.Framework.Graphics.SwapChainRenderTarget.Present,0,Microsoft.Xna.Framework.Graphics.SwapChainRenderTarget.Present()
Long Method,Microsoft.Xna.Framework.Input.InputDialog.GetDescendants,1,Microsoft.Xna.Framework.Input.InputDialog.GetDescendants(DependencyObject)
Long Method,Microsoft.Xna.Framework.Input.InputDialog.ShowAsync,2,"Microsoft.Xna.Framework.Input.InputDialog.ShowAsync(string, string, string, bool)"
Long Method,Microsoft.Xna.Framework.Input.Keyboard.LoadKeyMap,0,Microsoft.Xna.Framework.Input.Keyboard.LoadKeyMap()
Long Method,Microsoft.Xna.Framework.Input.Touch.AndroidTouchEventManager.OnTouchEvent,0,Microsoft.Xna.Framework.Input.Touch.AndroidTouchEventManager.OnTouchEvent(MotionEvent)
Long Method,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.GetState,0,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.GetState()
Long Method,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.ProcessTap,0,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.ProcessTap(Microsoft.Xna.Framework.Input.Touch.TouchLocation)
Long Method,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.ReleaseAllTouches,0,Microsoft.Xna.Framework.Input.Touch.TouchPanelState.ReleaseAllTouches()
Long Method,Microsoft.Xna.Framework.InputEvents.InputEvents,1,"Microsoft.Xna.Framework.InputEvents.InputEvents(CoreWindow, UIElement, Microsoft.Xna.Framework.Input.Touch.TouchQueue)"
Long Method,Microsoft.Xna.Framework.iOSGamePlatform.BeginObservingUIApplication,0,Microsoft.Xna.Framework.iOSGamePlatform.BeginObservingUIApplication()
Long Method,Microsoft.Xna.Framework.iOSGamePlatform.Dispose,0,Microsoft.Xna.Framework.iOSGamePlatform.Dispose(bool)
Long Method,Microsoft.Xna.Framework.iOSGamePlatform.iOSGamePlatform,0,Microsoft.Xna.Framework.iOSGamePlatform.iOSGamePlatform(Microsoft.Xna.Framework.Game)
Long Method,Microsoft.Xna.Framework.iOSGameViewController.LoadView,0,Microsoft.Xna.Framework.iOSGameViewController.LoadView()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.CreateGLContext,2,Microsoft.Xna.Framework.MonoGameAndroidGameView.CreateGLContext()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.GetErrorAsString,0,Microsoft.Xna.Framework.MonoGameAndroidGameView.GetErrorAsString()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.Pause,0,Microsoft.Xna.Framework.MonoGameAndroidGameView.Pause()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.processStatePausing,0,Microsoft.Xna.Framework.MonoGameAndroidGameView.processStatePausing()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.processStateResuming,2,Microsoft.Xna.Framework.MonoGameAndroidGameView.processStateResuming()
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.SurfaceChanged,0,"Microsoft.Xna.Framework.MonoGameAndroidGameView.SurfaceChanged(ISurfaceHolder, Android.Graphics.Format, int, int)"
Long Method,Microsoft.Xna.Framework.MonoGameAndroidGameView.WorkerThreadFrameDispatcher,1,Microsoft.Xna.Framework.MonoGameAndroidGameView.WorkerThreadFrameDispatcher(SynchronizationContext)
Long Method,Microsoft.Xna.Framework.OrientationConverter.UIDeviceOrientationToDisplayOrientation,0,Microsoft.Xna.Framework.OrientationConverter.UIDeviceOrientationToDisplayOrientation(UIDeviceOrientation)
Long Method,Microsoft.Xna.Framework.ScreenReceiver.OnReceive,0,"Microsoft.Xna.Framework.ScreenReceiver.OnReceive(Context, Intent)"
Long Method,Microsoft.Xna.Framework.SharpDXHelper.ToFormat,0,Microsoft.Xna.Framework.SharpDXHelper.ToFormat(Microsoft.Xna.Framework.Graphics.SurfaceFormat)
Long Method,Microsoft.Xna.Framework.SharpDXHelper.ToFormat1,0,Microsoft.Xna.Framework.SharpDXHelper.ToFormat(Microsoft.Xna.Framework.Graphics.DepthFormat)
Long Method,Microsoft.Xna.Framework.WebGameWindow.WebGameWindow,0,Microsoft.Xna.Framework.WebGameWindow.WebGameWindow(Microsoft.Xna.Framework.WebGamePlatform)
Long Method,Microsoft.Xna.Framework.Windows.WinFormsGameForm.KeyCodeTranslate,0,"Microsoft.Xna.Framework.Windows.WinFormsGameForm.KeyCodeTranslate(System.Windows.Forms.Keys, bool, long)"
Long Method,MonoGame.Content.Builder.BuildContent.Build,3,"MonoGame.Content.Builder.BuildContent.Build(out int, out int)"
Long Method,MonoGame.Content.Builder.BuildContent.OnBuild,1,MonoGame.Content.Builder.BuildContent.OnBuild(string)
Long Method,MonoGame.Content.Builder.ConsoleLogger.LogWarning,0,"MonoGame.Content.Builder.ConsoleLogger.LogWarning(string, Microsoft.Xna.Framework.Content.Pipeline.ContentIdentity, string, params object[])"
Long Method,MonoGame.Content.Builder.MGBuildParser.Parse,0,MonoGame.Content.Builder.MGBuildParser.Parse(IEnumerable<string>)
Long Method,MonoGame.Content.Builder.MGBuildParser.ParsePreprocessArg,2,"MonoGame.Content.Builder.MGBuildParser.ParsePreprocessArg(string, List<string>, Stack<MonoGame.Content.Builder.MGBuildParser.IfCondition>, bool)"
Long Method,MonoGame.Content.Builder.MGBuildParser.SetOption,1,"MonoGame.Content.Builder.MGBuildParser.SetOption(MemberInfo, string)"
Long Method,MonoGame.Content.Builder.Program.Main,1,MonoGame.Content.Builder.Program.Main(string[])
Long Method,MonoGame.Effect.CommandLineParser.CommandLineParser,0,MonoGame.Effect.CommandLineParser.CommandLineParser(object)
Long Method,MonoGame.Effect.CommandLineParser.GetOptionNameAndDescription,0,"MonoGame.Effect.CommandLineParser.GetOptionNameAndDescription(FieldInfo, out String)"
Long Method,MonoGame.Effect.CommandLineParser.SetOption,0,"MonoGame.Effect.CommandLineParser.SetOption(FieldInfo, string)"
Long Method,MonoGame.Effect.OpenGLShaderProfile.CreateShader,0,"MonoGame.Effect.OpenGLShaderProfile.CreateShader(MonoGame.Effect.ShaderResult, string, string, bool, MonoGame.Effect.EffectObject, ref string)"
Long Method,MonoGame.Effect.OpenGLShaderProfile.ValidateShaderModels,0,MonoGame.Effect.OpenGLShaderProfile.ValidateShaderModels(MonoGame.Effect.TPGParser.PassInfo)
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineBuildEvent.NeedsRebuild,0,"MonoGame.Framework.Content.Pipeline.Builder.PipelineBuildEvent.NeedsRebuild(MonoGame.Framework.Content.Pipeline.Builder.PipelineManager, MonoGame.Framework.Content.Pipeline.Builder.PipelineBuildEvent)"
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.BuildContent,2,"MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.BuildContent(MonoGame.Framework.Content.Pipeline.Builder.PipelineBuildEvent, MonoGame.Framework.Content.Pipeline.Builder.PipelineBuildEvent, string)"
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.CreateProcessor,1,"MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.CreateProcessor(string, Microsoft.Xna.Framework.Content.Pipeline.OpaqueDataDictionary)"
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.GetAssetName,1,"MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.GetAssetName(string, string, string, Microsoft.Xna.Framework.Content.Pipeline.OpaqueDataDictionary)"
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.GetProcessorDefaultValues,1,MonoGame.Framework.Content.Pipeline.Builder.PipelineManager.GetProcessorDefaultValues(string)
Long Method,MonoGame.Framework.Content.Pipeline.Builder.PipelineProcessorContext.BuildAndLoadAsset,0,"MonoGame.Framework.Content.Pipeline.Builder.PipelineProcessorContext.BuildAndLoadAsset<TInput, TOutput>(Microsoft.Xna.Framework.Content.Pipeline.ExternalReference<TInput>, string, Microsoft.Xna.Framework.Content.Pipeline.OpaqueDataDictionary, string)"
Long Method,MonoGame.Framework.Utilities.Adler.Adler32,0,"MonoGame.Framework.Utilities.Adler.Adler32(uint, byte[], int, int)"
Long Method,MonoGame.Framework.Utilities.CRC32.GetCrc32AndCopy,0,"MonoGame.Framework.Utilities.CRC32.GetCrc32AndCopy(System.IO.Stream, System.IO.Stream)"
Long Method,MonoGame.Framework.Utilities.CRC32.SlurpBlock,0,"MonoGame.Framework.Utilities.CRC32.SlurpBlock(byte[], int, int)"
Long Method,MonoGame.Framework.Utilities.CRC32.UpdateCRC,0,MonoGame.Framework.Utilities.CRC32.UpdateCRC(byte)
Long Method,MonoGame.Framework.Utilities.CurrentPlatform.Init,0,MonoGame.Framework.Utilities.CurrentPlatform.Init()
Long Method,MonoGame.Framework.Utilities.Deflate.Adler.Adler32,1,"MonoGame.Framework.Utilities.Deflate.Adler.Adler32(uint, byte[], int, int)"
Long Method,MonoGame.Framework.Utilities.Deflate.CRC32.Combine,1,"MonoGame.Framework.Utilities.Deflate.CRC32.Combine(int, int)"
Long Method,MonoGame.Framework.Utilities.Deflate.CRC32.SlurpBlock,0,"MonoGame.Framework.Utilities.Deflate.CRC32.SlurpBlock(byte[], int, int)"
Long Method,MonoGame.Framework.Utilities.Deflate.CRC32.UpdateCRC,0,MonoGame.Framework.Utilities.Deflate.CRC32.UpdateCRC(byte)
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager._tr_flush_block,2,"MonoGame.Framework.Utilities.Deflate.DeflateManager._tr_flush_block(int, int, bool)"
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.bi_flush,1,MonoGame.Framework.Utilities.Deflate.DeflateManager.bi_flush()
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.build_bl_tree,0,MonoGame.Framework.Utilities.Deflate.DeflateManager.build_bl_tree()
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.copy_block,0,"MonoGame.Framework.Utilities.Deflate.DeflateManager.copy_block(int, int, bool)"
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.longest_match,2,MonoGame.Framework.Utilities.Deflate.DeflateManager.longest_match(int)
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.pqdownheap,1,"MonoGame.Framework.Utilities.Deflate.DeflateManager.pqdownheap(short[], int)"
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.scan_tree,1,"MonoGame.Framework.Utilities.Deflate.DeflateManager.scan_tree(short[], int)"
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.set_data_type,1,MonoGame.Framework.Utilities.Deflate.DeflateManager.set_data_type()
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.SetDictionary,1,MonoGame.Framework.Utilities.Deflate.DeflateManager.SetDictionary(byte[])
Long Method,MonoGame.Framework.Utilities.Deflate.DeflateManager.SetParams,0,"MonoGame.Framework.Utilities.Deflate.DeflateManager.SetParams(MonoGame.Framework.Utilities.Deflate.CompressionLevel, MonoGame.Framework.Utilities.Deflate.CompressionStrategy)"
Long Method,MonoGame.Framework.Utilities.Deflate.InflateBlocks.Process,3,MonoGame.Framework.Utilities.Deflate.InflateBlocks.Process(int)
Long Method,MonoGame.Framework.Utilities.Deflate.InflateCodes.InflateFast,3,"MonoGame.Framework.Utilities.Deflate.InflateCodes.InflateFast(int, int, int[], int, int[], int, MonoGame.Framework.Utilities.Deflate.InflateBlocks, MonoGame.Framework.Utilities.Deflate.ZlibCodec)"
Long Method,MonoGame.Framework.Utilities.Deflate.InflateManager.Inflate,2,MonoGame.Framework.Utilities.Deflate.InflateManager.Inflate(MonoGame.Framework.Utilities.Deflate.FlushType)
Long Method,MonoGame.Framework.Utilities.Deflate.InflateManager.Sync,1,MonoGame.Framework.Utilities.Deflate.InflateManager.Sync()
Long Method,MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.Dispose,0,MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.Dispose(bool)
Long Method,MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.Read,2,"MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.Read(System.Byte[], System.Int32, System.Int32)"
Long Method,MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.UncompressString,0,"MonoGame.Framework.Utilities.Deflate.ZlibBaseStream.UncompressString(byte[], Stream)"
Long Method,MonoGame.Framework.Utilities.Deflate.ZlibCodec.flush_pending,1,MonoGame.Framework.Utilities.Deflate.ZlibCodec.flush_pending()
Long Method,MonoGame.Framework.Utilities.DeflateManager._InitializeTreeData,0,MonoGame.Framework.Utilities.DeflateManager._InitializeTreeData()
Long Method,MonoGame.Framework.Utilities.DeflateManager.bi_flush,1,MonoGame.Framework.Utilities.DeflateManager.bi_flush()
Long Method,MonoGame.Framework.Utilities.DeflateManager.build_bl_tree,1,MonoGame.Framework.Utilities.DeflateManager.build_bl_tree()
Long Method,MonoGame.Framework.Utilities.DeflateManager.DeflateFast,2,MonoGame.Framework.Utilities.DeflateManager.DeflateFast(MonoGame.Framework.Utilities.FlushType)
Long Method,MonoGame.Framework.Utilities.DeflateManager.DeflateSlow,3,MonoGame.Framework.Utilities.DeflateManager.DeflateSlow(MonoGame.Framework.Utilities.FlushType)
Long Method,MonoGame.Framework.Utilities.DeflateManager.Reset,0,MonoGame.Framework.Utilities.DeflateManager.Reset()
Long Method,MonoGame.Framework.Utilities.DeflateManager.send_bits,1,"MonoGame.Framework.Utilities.DeflateManager.send_bits(int, int)"
Long Method,MonoGame.Framework.Utilities.DeflateManager.send_compressed_block,1,"MonoGame.Framework.Utilities.DeflateManager.send_compressed_block(short[], short[])"
Long Method,MonoGame.Framework.Utilities.DeflateManager.send_tree,1,"MonoGame.Framework.Utilities.DeflateManager.send_tree(short[], int)"
Long Method,MonoGame.Framework.Utilities.DeflateManager.set_data_type,1,MonoGame.Framework.Utilities.DeflateManager.set_data_type()
Long Method,MonoGame.Framework.Utilities.DeflateManager.SetDictionary,1,MonoGame.Framework.Utilities.DeflateManager.SetDictionary(byte[])
Long Method,MonoGame.Framework.Utilities.DeflateManager.SetParams,0,"MonoGame.Framework.Utilities.DeflateManager.SetParams(MonoGame.Framework.Utilities.CompressionLevel, MonoGame.Framework.Utilities.CompressionStrategy)"
Long Method,MonoGame.Framework.Utilities.GZipStream.Write,0,"MonoGame.Framework.Utilities.GZipStream.Write(byte[], int, int)"
Long Method,MonoGame.Framework.Utilities.Hash.ComputeHash,1,MonoGame.Framework.Utilities.Hash.ComputeHash(Stream)
Long Method,MonoGame.Framework.Utilities.InflateCodes.Process,3,"MonoGame.Framework.Utilities.InflateCodes.Process(MonoGame.Framework.Utilities.InflateBlocks, int)"
Long Method,MonoGame.Framework.Utilities.InflateManager.Inflate,2,MonoGame.Framework.Utilities.InflateManager.Inflate(MonoGame.Framework.Utilities.FlushType)
Long Method,MonoGame.Framework.Utilities.InflateManager.Initialize,0,"MonoGame.Framework.Utilities.InflateManager.Initialize(MonoGame.Framework.Utilities.ZlibCodec, int)"
Long Method,MonoGame.Framework.Utilities.InflateManager.SetDictionary,0,MonoGame.Framework.Utilities.InflateManager.SetDictionary(byte[])
Long Method,MonoGame.Framework.Utilities.InfTree.inflate_trees_dynamic,1,"MonoGame.Framework.Utilities.InfTree.inflate_trees_dynamic(int, int, int[], int[], int[], int[], int[], int[], MonoGame.Framework.Utilities.ZlibCodec)"
Long Method,MonoGame.Framework.Utilities.Iso88591Encoding.GetBytesWithoutFallback,0,"MonoGame.Framework.Utilities.Iso88591Encoding.GetBytesWithoutFallback(char[], int, int, byte[], int)"
Long Method,MonoGame.Framework.Utilities.LzxDecoderStream.Decompress,1,"MonoGame.Framework.Utilities.LzxDecoderStream.Decompress(Stream, int, int)"
Long Method,MonoGame.Framework.Utilities.Tree.gen_codes,1,"MonoGame.Framework.Utilities.Tree.gen_codes(short[], int, short[])"
Long Method,MonoGame.Framework.Utilities.ZlibBaseStream.ReadZeroTerminatedString,0,MonoGame.Framework.Utilities.ZlibBaseStream.ReadZeroTerminatedString()
Long Method,MonoGame.Framework.Utilities.ZlibCodec.flush_pending,1,MonoGame.Framework.Utilities.ZlibCodec.flush_pending()
Long Method,MonoGame.Framework.WinFormsGameWindow.MinimizeFullScreen,0,MonoGame.Framework.WinFormsGameWindow.MinimizeFullScreen()
Long Method,MonoGame.Framework.WinFormsGameWindow.RunLoop,0,MonoGame.Framework.WinFormsGameWindow.RunLoop()
Long Method,MonoGame.Framework.WinFormsGameWindow.UpdateBackBufferSize,0,MonoGame.Framework.WinFormsGameWindow.UpdateBackBufferSize()
Long Method,MonoGame.Framework.WinFormsGameWindow.UpdateWindows,0,MonoGame.Framework.WinFormsGameWindow.UpdateWindows()
Long Method,MonoGame.Framework.WinFormsGameWindow.WinFormsGameWindow,0,MonoGame.Framework.WinFormsGameWindow.WinFormsGameWindow(MonoGame.Framework.WinFormsGamePlatform)
Long Method,MonoGame.OpenAL.AL.GetNativeLibrary,0,MonoGame.OpenAL.AL.GetNativeLibrary()
Long Method,MonoGame.OpenAL.EffectsExtension.EffectsExtension,1,MonoGame.OpenAL.EffectsExtension.EffectsExtension()
Long Method,MonoGame.OpenGL.GraphicsContext.GraphicsContext,0,MonoGame.OpenGL.GraphicsContext.GraphicsContext(MonoGame.OpenGL.IWindowInfo)
Long Method,MonoGame.Packaging.BuildFlatpakTask.Execute,2,MonoGame.Packaging.BuildFlatpakTask.Execute()
Long Method,MonoGame.Tools.Pipeline.CellText.Edit,0,MonoGame.Tools.Pipeline.CellText.Edit(PixelLayout)
Long Method,MonoGame.Tools.Pipeline.FileAssociation.Associate,0,MonoGame.Tools.Pipeline.FileAssociation.Associate()
Long Method,MonoGame.Tools.Pipeline.ImporterConverter.ConvertTo,0,"MonoGame.Tools.Pipeline.ImporterConverter.ConvertTo(ITypeDescriptorContext, CultureInfo, object, Type)"
Long Method,MonoGame.Tools.Pipeline.OutputParser.ParseLine,1,MonoGame.Tools.Pipeline.OutputParser.ParseLine(string)
Long Method,MonoGame.Tools.Pipeline.PipelineProjectParser.ImportProject,2,MonoGame.Tools.Pipeline.PipelineProjectParser.ImportProject(string)
Long Method,MonoGame.Tools.Pipeline.PipelineProjectParser.ReadIncludeCompile,0,"MonoGame.Tools.Pipeline.PipelineProjectParser.ReadIncludeCompile(XmlReader, out string, out string, out string, out string, out string[])"
Long Method,MonoGame.Tools.Pipeline.PipelineProjectParser.SaveProject,2,"MonoGame.Tools.Pipeline.PipelineProjectParser.SaveProject(TextWriter, Func<MonoGame.Tools.Pipeline.ContentItem, bool>)"
Long Method,MonoGame.Tools.Pipeline.PipelineTypes.FindImporter,0,"MonoGame.Tools.Pipeline.PipelineTypes.FindImporter(string, string)"
Long Method,MonoGame.Tools.Pipeline.PipelineTypes.FindProcessor,0,"MonoGame.Tools.Pipeline.PipelineTypes.FindProcessor(string, MonoGame.Tools.Pipeline.ImporterTypeDescription)"
Long Method,MonoGame.Tools.Pipeline.PipelineTypes.ProcessTypes,1,MonoGame.Tools.Pipeline.PipelineTypes.ProcessTypes(IEnumerable<Type>)
Long Method,MonoGame.Tools.Pipeline.PipelineTypes.ResolveAssemblies,0,MonoGame.Tools.Pipeline.PipelineTypes.ResolveAssemblies(IEnumerable<string>)
Long Method,MonoGame.Tools.Pipeline.ProcessorConverter.ConvertFrom,0,"MonoGame.Tools.Pipeline.ProcessorConverter.ConvertFrom(ITypeDescriptorContext, CultureInfo, object)"
Long Method,MonoGame.Tools.Pipeline.ProcessorConverter.GetProperties,1,"MonoGame.Tools.Pipeline.ProcessorConverter.GetProperties(ITypeDescriptorContext, object, Attribute[])"
Long Method,MonoGame.Tools.Pipeline.ProcessorConverter.GetStandardValuesSupported,0,MonoGame.Tools.Pipeline.ProcessorConverter.GetStandardValuesSupported(ITypeDescriptorContext)
Long Method,MonoGame.Tools.Pipeline.Program.CommandLineInterface.Run,1,"MonoGame.Tools.Pipeline.Program.CommandLineInterface.Run(InvocationContext, string)"
Long Method,MonoGame.Tools.Pipeline.Styles.Load,1,MonoGame.Tools.Pipeline.Styles.Load()
Long Method,MonoGame.Tools.Pipeline.Utilities.ProcessStartInfoExtensions.ResolveCommand,2,"MonoGame.Tools.Pipeline.Utilities.ProcessStartInfoExtensions.ResolveCommand(string, IEnumerable<string>, bool)"
Long Method,OpenRA.Actor.Bounds,0,OpenRA.Actor.Bounds(OpenRA.Graphics.WorldRenderer)
Long Method,OpenRA.Actor.MouseBounds,0,OpenRA.Actor.MouseBounds(OpenRA.Graphics.WorldRenderer)
Long Method,OpenRA.ActorReference.Clone,0,OpenRA.ActorReference.Clone()
Long Method,OpenRA.ActorReference.RemoveAll,0,OpenRA.ActorReference.RemoveAll<T>()
Long Method,OpenRA.CellLayer.CopyValuesFrom,0,OpenRA.CellLayer<T>.CopyValuesFrom(OpenRA.CellLayerBase<T>)
Long Method,OpenRA.CryptoUtil.EncodePublicKey,1,OpenRA.CryptoUtil.EncodePublicKey(RSAParameters)
Long Method,OpenRA.Exts.FirstEnabledTraitOrDefault,0,OpenRA.Exts.FirstEnabledTraitOrDefault<T>(T[])
Long Method,OpenRA.Exts.ISqrt,1,"OpenRA.Exts.ISqrt(ulong, OpenRA.Exts.ISqrtRoundMode)"
Long Method,OpenRA.FieldLoader.MissingFieldsException.GetObjectData,0,"OpenRA.FieldLoader.MissingFieldsException.GetObjectData(SerializationInfo, StreamingContext)"
Long Method,OpenRA.FieldLoader.TryGetValueFromYaml,0,"OpenRA.FieldLoader.TryGetValueFromYaml(string, FieldInfo, Dictionary<string, OpenRA.MiniYaml>, out object)"
Long Method,OpenRA.FileFormats.Png.Paeth,0,"OpenRA.FileFormats.Png.Paeth(byte, byte, byte)"
Long Method,OpenRA.FileFormats.Png.Png,0,"OpenRA.FileFormats.Png.Png(byte[], int, int, OpenRA.Primitives.Color[], Dictionary<string, string>)"
Long Method,OpenRA.FileFormats.Png.Save,2,OpenRA.FileFormats.Png.Save()
Long Method,OpenRA.FileFormats.ReplayMetadata.ReplayMetadata,0,OpenRA.FileFormats.ReplayMetadata.ReplayMetadata(OpenRA.GameInformation)
Long Method,OpenRA.FileSystem.ZipFileLoader.ReadWriteZipFile.Update,0,"OpenRA.FileSystem.ZipFileLoader.ReadWriteZipFile.Update(string, byte[])"
Long Method,OpenRA.FileSystem.ZipFileLoader.TryParseReadWritePackage,0,"OpenRA.FileSystem.ZipFileLoader.TryParseReadWritePackage(string, out OpenRA.FileSystem.IReadWritePackage)"
Long Method,OpenRA.Game.CreateServer,0,OpenRA.Game.CreateServer(OpenRA.ServerSettings)
Long Method,OpenRA.Game.Run,0,OpenRA.Game.Run()
Long Method,OpenRA.Game.StartGame,1,"OpenRA.Game.StartGame(string, OpenRA.WorldType)"
Long Method,OpenRA.Game.SwitchToExternalMod,1,"OpenRA.Game.SwitchToExternalMod(OpenRA.ExternalMod, string[], Action)"
Long Method,OpenRA.Game.TakeScreenshotInner,0,OpenRA.Game.TakeScreenshotInner()
Long Method,OpenRA.GameRules.MusicInfo.Load,0,OpenRA.GameRules.MusicInfo.Load(OpenRA.FileSystem.IReadOnlyFileSystem)
Long Method,OpenRA.GameRules.WeaponInfo.IsValidAgainst,1,"OpenRA.GameRules.WeaponInfo.IsValidAgainst(in OpenRA.Traits.Target, OpenRA.World, OpenRA.Actor)"
Long Method,OpenRA.Graphics.Animation.PlayRepeating,0,OpenRA.Graphics.Animation.PlayRepeating(string)
Long Method,OpenRA.Graphics.Animation.ReplaceAnim,0,OpenRA.Graphics.Animation.ReplaceAnim(string)
Long Method,OpenRA.Graphics.CursorManager.FrameToBGRA,1,"OpenRA.Graphics.CursorManager.FrameToBGRA(string, OpenRA.Graphics.ISpriteFrame, OpenRA.Graphics.ImmutablePalette)"
Long Method,OpenRA.Graphics.HardwarePalette.GetPalette,0,OpenRA.Graphics.HardwarePalette.GetPalette(string)
Long Method,OpenRA.Graphics.ImmutablePalette.ImmutablePalette,0,OpenRA.Graphics.ImmutablePalette.ImmutablePalette(IEnumerable<uint>)
Long Method,OpenRA.Graphics.ImmutablePalette.LoadFromStream,1,"OpenRA.Graphics.ImmutablePalette.LoadFromStream(Stream, int[])"
Long Method,OpenRA.Graphics.ModelRenderer.AllocateSheet,0,OpenRA.Graphics.ModelRenderer.AllocateSheet()
Long Method,OpenRA.Graphics.ModelRenderer.DisableFrameBuffer,0,OpenRA.Graphics.ModelRenderer.DisableFrameBuffer(OpenRA.IFrameBuffer)
Long Method,OpenRA.Graphics.RgbaColorRenderer.DrawLine,0,"OpenRA.Graphics.RgbaColorRenderer.DrawLine(in OpenRA.float3, in OpenRA.float3, float, OpenRA.Primitives.Color, OpenRA.Primitives.Color)"
Long Method,OpenRA.Graphics.RgbaColorRenderer.FillRect,0,"OpenRA.Graphics.RgbaColorRenderer.FillRect(in OpenRA.float3, in OpenRA.float3, in OpenRA.float3, in OpenRA.float3, OpenRA.Primitives.Color)"
Long Method,OpenRA.Graphics.Sheet.Sheet,0,"OpenRA.Graphics.Sheet.Sheet(OpenRA.Graphics.SheetType, Stream)"
Long Method,OpenRA.Graphics.SpriteFont.DrawTextContrast,1,"OpenRA.Graphics.SpriteFont.DrawTextContrast(string, OpenRA.float2, OpenRA.Primitives.Color, int)"
Long Method,OpenRA.Graphics.SpriteRenderer.SetRenderStateForSprite,2,OpenRA.Graphics.SpriteRenderer.SetRenderStateForSprite(OpenRA.Graphics.Sprite)
Long Method,OpenRA.Graphics.Viewport.Viewport,1,"OpenRA.Graphics.Viewport.Viewport(OpenRA.Graphics.WorldRenderer, OpenRA.Map)"
Long Method,OpenRA.Graphics.Viewport.ViewToWorld,2,OpenRA.Graphics.Viewport.ViewToWorld(OpenRA.int2)
